index,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
269,0.3349740717693424,0.509054138145613,0.14222775357809583,0.0,0.0,1.0,0.9862559634930512,0.144209778032027,0.33964212554209056,0.5161480964258824,0
270,0.3696100394109106,0.4956461315079859,0.12128189172370879,0.0,0.0,1.0,0.9865380626426052,0.1229368600323795,0.3746536027417422,0.5024095372258783,0
276,0.32991910392034846,0.48253059531217596,0.13547811657332506,0.03152872847956856,0.007259904584111181,0.9612113669363203,0.9479278158058495,0.13737660552844846,0.33454234338307,0.4892924180248017,0
277,0.271678075088156,0.4730325658577058,0.10930304915992534,0.061398050197054556,0.07301389753163244,0.865588052271313,0.8540136901057871,0.11078442245807064,0.2753601008799366,0.4794435289333058,0
280,0.21702770780856426,0.42325566750629723,0.10095507976490345,0.11146095717884132,0.13706968933669186,0.7514693534844669,0.7412384550797649,0.10234850607385307,0.22002321946122916,0.42909762794938466,0
282,0.30259074880730136,0.3972350134826799,0.10580584940883636,0.08815598423563575,0.0939639079029247,0.8178801078614395,0.8056316116988176,0.10741447861559542,0.30719121578475245,0.40327441346109166,0
283,0.33080896079651523,0.38480813109313416,0.09168222360506119,0.09894212818917238,0.08131093134204521,0.8197469404687824,0.8072993154947106,0.09309585782265675,0.33590965369074127,0.39074142895538433,0
285,0.3675191868906866,0.3723169466915578,0.08394731383530389,0.09728272142708981,0.06596141879278158,0.8367558597801286,0.8237834474175482,0.08526926218861977,0.37330664287617893,0.3781799547153299,0
288,0.36900643020120305,0.3805870151420867,0.0983841526654221,0.09749014727235014,0.04148516905206389,0.8610246836755859,0.8479775980087119,0.0998979031124892,0.3746840076723157,0.386442772890781,0
289,0.3685853557353246,0.37319435801700895,0.09469404687824104,0.10723916199958515,0.042937149968886125,0.8498236880315287,0.8364737606305745,0.09620534192493095,0.3744678926082231,0.3791504534983747,0
290,0.3963226076055161,0.35976389469285414,0.10085248641872128,0.08692018386961972,0.041788549937317176,0.8712912661930631,0.8569389887170915,0.10254159484800411,0.40296034040708995,0.365789330937969,0
291,0.3610392034847542,0.3691246629330014,0.09689898361335822,0.11387678904791537,0.045841111802530594,0.8402820991495541,0.8270628500311139,0.09844775563674248,0.36680982559915415,0.3750245179136574,0
292,0.3399460692802323,0.3678801078614395,0.09419622484961628,0.13731590956233147,0.04791537025513379,0.8147687201825347,0.8020224019912882,0.09569325916108486,0.34534873728071597,0.3737267237407338,0
294,0.35716863721219666,0.37779506326488277,0.09491184401576437,0.10827629122588675,0.04853764779091475,0.8431860609831985,0.8298755444928438,0.09643415139460616,0.3628973263716727,0.38385458321691956,0
295,0.38503629952292057,0.36202862476664593,0.08829081103505497,0.12424808131093135,0.026965359883841526,0.8487865588052271,0.8353557353246215,0.08971034794349615,0.3912269011478778,0.36784930971385316,0
296,0.3913358224434765,0.36419207633271106,0.087788840489525,0.12134411947728686,0.02157228790707322,0.8570835926156399,0.8433167392657125,0.08922196286989158,0.39772424404986306,0.3701373856958853,0
298,0.406069280232317,0.3827380211574362,0.08611698817672682,0.10703173615432483,0.004148516905206389,0.8888197469404688,0.87492428956648,0.08748468930544841,0.412518430680695,0.38881662695432545,0
299,0.3848330221945655,0.4108483717071147,0.09700062227753578,0.0831777639493881,0.009956440572495333,0.9068657954781165,0.892682016179216,0.09854186024727703,0.39094761457439087,0.41737632065644853,0
302,0.37294337274424394,0.4451524579962663,0.1086268409043767,0.054138145612943375,0.0045633685957270275,0.9412984857913296,0.9267226716448869,0.1103353613633907,0.3788091548758271,0.45215396955211185,0
304,0.3536009786476868,0.4167237544483986,0.08663256227758007,0.1163256227758007,0.013567615658362989,0.8701067615658363,0.8569572953736655,0.08796188400103123,0.35902676140179574,0.4231181161630093,0
305,0.34062699256110524,0.41543676939426144,0.14123910733262487,0.08416578108395324,0.005313496280552604,0.9105207226354942,0.8973028692879916,0.1433196510058399,0.3456446491272167,0.4215564225024376,0
307,0.3893984650487451,0.4462663347853143,0.10821613773076126,0.039618336444721014,0.002489110143123833,0.9578925534121552,0.9438809375648206,0.10982257228200629,0.3951789628707281,0.45289101825942085,0
309,0.4705393071976769,0.3865795478116573,0.09867869736569176,0.027380211574362167,0.001866832607342875,0.9707529558182949,0.9557975523750261,0.10022272698440447,0.4779018550066467,0.3926283738272436,0
312,0.4787966622749232,0.31757795344751866,0.14006148440931052,0.047211242863416776,0.0015371102327624067,0.9512516469038208,0.9364361001317524,0.14227742575644517,0.4863718020450007,0.32260241910237486,0
315,0.49202862476664594,0.37869736569176526,0.10871395975938603,0.004770794440987347,0.0,0.9952292055590126,0.9794399502177973,0.11046650463915518,0.49996046948045414,0.3848022314394033,0
318,0.47228302693458746,0.39055151774262503,0.12154339461308253,0.0,0.0,1.0,0.984377939290295,0.1234722861634947,0.4797781503261729,0.39674956351033236,0
321,0.35529350757104333,0.5294482472516076,0.10048745073636176,0.0,0.0,1.0,0.9852292055590126,0.10199398289187522,0.3606201537331124,0.5373858633750124,0
322,0.3544451358639286,0.5017838622692388,0.12888197469404689,0.0,0.0,1.0,0.9851109728272143,0.13082990470014025,0.35980224121013554,0.5093678540897242,0
323,0.35205144160962454,0.5331321302634309,0.10066583696328564,0.0,0.0,1.0,0.9858494088363411,0.10211076464721701,0.35710468399547207,0.5407845513573108,0
328,0.34269031321302634,0.5741174030284173,0.06951047500518565,0.0,0.0,1.0,0.9863181912466292,0.07047469632221812,0.3474439752346984,0.5820813284430836,0
329,0.3189047915370255,0.5454138145612943,0.12231072391619997,0.0,0.0,1.0,0.9866293300145199,0.12396826264469551,0.32322654702788156,0.5528051903274228,0
331,0.30542626011200996,0.5657622899813317,0.11559842356357601,0.0,0.0,1.0,0.9867869736569176,0.11714628045319823,0.3095159018771152,0.5733378176696866,0
333,0.34973034640116163,0.5530553827006844,0.08381870981124248,0.0,0.0,1.0,0.9866044389130886,0.08495675318832231,0.35447878866878874,0.5605644581428889,0
335,0.36387678904791537,0.5233623729516698,0.0989566479983406,0.0,0.0,1.0,0.9861958099979258,0.1003417850645185,0.3689701227271293,0.5306880922083521,0
336,0.3369072806471686,0.5548309479361129,0.0949305123418378,0.0,0.0,1.0,0.9866687409251194,0.09621315483535958,0.34145936389074005,0.5623274812739003,0
337,0.3649388093756482,0.5239618336444721,0.0973387264053101,0.0,0.0,1.0,0.9862393694254303,0.09869685739884662,0.3700306646532034,0.5312724779479501,0
338,0.44000910539494653,0.44945595265194627,0.09597541543364445,0.0,0.0,1.0,0.9854404734805372,0.09739341747824,0.4465100807569346,0.45609650176482547,0
340,0.43973656917651943,0.44362580377515043,0.10197054552997305,0.0,0.0,1.0,0.985332918481643,0.10348841860181168,0.44628222697982645,0.4502293544183618,0
344,0.49697573117610455,0.37652976560879486,0.10728479568554244,0.0026965359883841526,0.0006222775357809583,0.9966811864758349,0.9807902924704419,0.10902303813116757,0.5050277976861431,0.3826303506585242,0
345,0.4690562124040656,0.43120721841941506,0.08502177971375234,0.0,0.0,1.0,0.9852852105372331,0.0862915415805274,0.47606135501446295,0.43764710340500956,0
346,0.4745841111802531,0.400109935697988,0.10761460277950631,0.0016594067620825555,0.0,0.9983405932379175,0.9823086496577474,0.10937094610475807,0.48232964584202964,0.4066400012911297,0
347,0.47193528313627875,0.43518979464841323,0.07820369218004564,0.0,0.0,1.0,0.9853287699647376,0.07936812012790852,0.47896224846166635,0.44166963141042515,0
348,0.47936735117195606,0.414532254718938,0.09101846090022818,0.0,0.0,1.0,0.9849180667911223,0.09241221576609684,0.48670784640365267,0.42087993783025046,0
351,0.5079132959966813,0.3596038166355528,0.11512549263638248,0.0012445550715619166,0.0,0.998755444928438,0.9826426052686166,0.11701325792730523,0.5162417823208102,0.36550040468032274,0
353,0.5446007052478739,0.3219829910806887,0.11706492428956648,0.0,0.0,1.0,0.983648620618129,0.11901091694308724,0.5536537070581611,0.3273353759987517,0
354,0.5634847542003734,0.32733872640531014,0.09260112009956442,0.0,0.0,1.0,0.983424600705248,0.0941618910419334,0.5729821623297595,0.33285594662830703,0
355,0.5731238332296203,0.2803318813524165,0.12964530180460485,0.0,0.0,1.0,0.9831010163866417,0.13187383559129282,0.5829755271092281,0.28515063729947904,0
356,0.4658514830947936,0.2714851690520639,0.10449284380833852,0.08172578303256586,0.06243517942335615,0.855839037544078,0.841829495955196,0.10623179076625242,0.47360408116603797,0.2760031656117876,0
358,0.07160340178386228,0.15926986102468366,0.034239784277120926,0.26073428749222155,0.4704418170504045,0.2688238954573739,0.26511304708566685,0.03471904642256825,0.07260565108784493,0.16149919794696072,0
360,0.18248911014312383,0.41995229205559015,0.11458825969715827,0.13918274216967433,0.13378967019290602,0.7270275876374197,0.7170296618958723,0.11618602471607839,0.185033652815219,0.4258079101061223,0
361,0.21495125492636383,0.39758141464426466,0.12994814353868492,0.1676000829703381,0.07882182119892138,0.7535780958307405,0.7424808131093134,0.13189037728063763,0.21816396400264837,0.4035237545474546,0
362,0.25414229412984857,0.37904376685334995,0.13445135863928648,0.159095623314665,0.061398050197054556,0.7795063264882804,0.767637419622485,0.1365301924908907,0.25807174199492294,0.3849043920024668,0
363,0.2903318813524165,0.34462144783239995,0.11832192491184401,0.1609624559220079,0.0736361750674134,0.7654013690105788,0.7532752540966604,0.12022665396077269,0.2950056015327979,0.3501691135170082,0
364,0.3104003318813524,0.3440613980501971,0.10375233354075916,0.1462352209085252,0.08359261563990873,0.7701721634515661,0.7582140634723087,0.10538865346323574,0.31529578078035253,0.3494877292079779,0
365,0.32353661066168843,0.30347438290811035,0.09838207840696953,0.1503837378137316,0.11242480813109314,0.7371914540551753,0.7253930719767683,0.09998224443495496,0.32879887287014475,0.30841033675007556,0
366,0.35381041277743214,0.2860713544907696,0.09900435594275046,0.14187927815805848,0.10703173615432483,0.7510889856876167,0.7388861232109523,0.1006394340721244,0.3596536674743433,0.29079588414114893,0
367,0.34978635137938185,0.2754221115951047,0.08707322132337689,0.15639908732628086,0.119477286869944,0.7241236258037752,0.7122816842978634,0.08852084522888158,0.3556016764170937,0.28000110415779994,0
369,0.3905911636589919,0.2777743206803568,0.09694046878241029,0.1001866832607343,0.1215515453225472,0.7782617714167185,0.765305953121759,0.09858156812816866,0.39720345789679407,0.28247674539175577,0
370,0.4229412984857913,0.28412777432068037,0.10704003318813524,0.053723293922422734,0.11823273179838208,0.8280439742791952,0.814109105994607,0.10887220623800221,0.43018066142021266,0.2889911066209803,0
371,0.43495125492636383,0.29624766645924083,0.09468367558597802,0.05434557145820369,0.10537232939224227,0.840282099149554,0.8258825969715827,0.09633451288151863,0.4425347559779534,0.3014128302900819,0
374,0.4564156813939017,0.3432296204107032,0.12189172370877413,0.02281684297863514,0.04003318813524165,0.9371499688861232,0.921537025513379,0.12395684809030519,0.46414840616865033,0.34904471462716774,0
376,0.46088985687616674,0.31193320887782616,0.10800871188550094,0.04791537025513379,0.056004978220286245,0.8960796515245799,0.8808317776394939,0.10987842555742837,0.46886821391432454,0.3173330120528269,0
377,0.4856813939016802,0.3140157643642398,0.11787388508608172,0.03215100601534951,0.03443269031321303,0.9334163036714375,0.9175710433520018,0.11990941400516043,0.4940684808465394,0.31943840881973745,0
378,0.47638456751711267,0.3294088363410081,0.11965359883841527,0.030491599253266957,0.028209914955403443,0.9412984857913296,0.925447002696536,0.12170308086568625,0.48454430210657595,0.33505110281906736,0
379,0.44583074051026766,0.37274424393279404,0.13859987554449285,0.013275254096660444,0.013690105787181083,0.9730346401161585,0.9571748599875545,0.1408963875444174,0.45321787301305555,0.3789203795586855,0
382,0.45333748185023853,0.34831362787803366,0.12065131715411742,0.03152872847956856,0.031113876789047916,0.9373573947313836,0.9223024268823896,0.12262073808130061,0.4607374203249418,0.35399923632514113,0
383,0.4510288321924912,0.32986932171748606,0.15485791329599669,0.024476249740717694,0.024476249740717694,0.9510475005185646,0.9357560672059739,0.15738848674038072,0.4583992116655521,0.3352598021126318,0
385,0.47335200165940683,0.3182514001244555,0.1394918066791122,0.025098527276498653,0.028002489110143122,0.9468989836133582,0.9310952084629746,0.14185944548558463,0.48138635575468597,0.32365318237308754,0
386,0.5092197035745423,0.29495204882301657,0.1528269398430689,0.014603312990409765,0.012423714036617262,0.972972972972973,0.9569986922406277,0.15537793647484338,0.5177196300272067,0.2998754064709229,0
387,0.5053225471893797,0.30925741547396807,0.13326488280439744,0.021779713752333542,0.014519809168222361,0.9637004770794441,0.9478448454677453,0.13549414943872723,0.5137756270279542,0.3144307006127626,0
390,0.5281684297863514,0.3027048330221946,0.1371873055382701,0.01140842148931757,0.00394109105994607,0.9846504874507364,0.9680605683468161,0.13953832196780133,0.5372197968287707,0.30789236865416425,0
391,0.5279029247044181,0.31623107239161996,0.1159614187927816,0.021157436216552583,0.0022816842978635138,0.976560879485584,0.9600954158888197,0.11795013625582049,0.5369563648578628,0.32165437837190064,0
392,0.5231611698817673,0.3259427504667081,0.13114913918274215,0.0022816842978635138,0.0006222775357809583,0.9970960381663556,0.9802530595312176,0.1334025798915404,0.5321502695039265,0.33154318877088873,0
393,0.5020452188342669,0.3812300352623937,0.09891516282928853,0.0006222775357809583,0.0,0.9993777224642191,0.9821904169259492,0.10064607477529958,0.5108304853380254,0.38790116235089406,0
394,0.3937844554902847,0.5022209670131044,0.08694080433800273,0.0,0.0,1.0,0.9829462268413919,0.08844919687761464,0.40061647803021244,0.5109343250921728,0
395,0.3465869519614014,0.46904342353681555,0.11235787707153347,0.053282987203692046,0.004405286343612335,0.9423117264526956,0.9279882525697504,0.11409211790197578,0.35193651230426315,0.4762830962464567,0
400,0.4192180045633686,0.25009334163036717,0.09427919518772039,0.203899605890894,0.01908317776394939,0.7770172163451565,0.7635905413814562,0.09593696337763884,0.42658936864027325,0.2544908843272445,0
401,0.42141879278158056,0.23786143953536612,0.08368803152872849,0.21510060153495125,0.02862476664592408,0.7562746318191247,0.7429682638456752,0.08518686236267406,0.42896629353033844,0.24212147592611216,0
403,0.4318336444721012,0.23730761252852103,0.08667496370047709,0.20680356772453848,0.023853972204936735,0.7693424600705249,0.7558162207010993,0.08822611631435115,0.4395618263805059,0.2415545173756678,0
404,0.4249491806679112,0.23445758141464426,0.10326488280439744,0.18813524165110973,0.03588467123003526,0.775980087118855,0.7626716448869528,0.10506683091221018,0.43236444470759017,0.23854881149905469,0
406,0.43843600912673725,0.25049574777017214,0.10188342667496371,0.16905206388716035,0.02613565650280025,0.8048122796100394,0.7908151835718731,0.10368672046280654,0.44619614202987534,0.2549294171173575,0
407,0.4233955610869114,0.2500746733042937,0.1025990458411118,0.1729931549471064,0.03712922630159718,0.7898776187512964,0.7760692802323169,0.10442455600210448,0.4309288952670392,0.2545241674821527,0
408,0.4501431238332297,0.26153287699647376,0.09554449284380834,0.15204314457581414,0.026343082348060567,0.8216137730761253,0.8072204936735117,0.09724811483019234,0.4581694757448518,0.26619618250108124,0
409,0.44670607757726605,0.2651462352209085,0.11880522713130055,0.11864758348890271,0.03609209707529558,0.8452603194358017,0.8306575399294752,0.1208937972731483,0.45455907359720293,0.2698074485654503,0
412,0.40057335581787523,0.26847175379426647,0.18742833052276558,0.10265598650927488,0.026349072512647554,0.8709949409780776,0.8564734401349072,0.19060617648059427,0.4073650741032019,0.27302369039428154,0
413,0.40716656295374404,0.29421074465878444,0.10964945032151006,0.14270898153909978,0.03132130263430823,0.825969715826592,0.8110267579340386,0.1116697130354922,0.41466850138666606,0.2996315014044337,0
414,0.3953992947521261,0.3195561086911429,0.11713544907695497,0.09956440572495333,0.053515868077162417,0.8469197261978842,0.832090852520224,0.1192229456192823,0.40244579235074346,0.3252509882278585,0
415,0.2367620825554864,0.2573304293714997,0.1665463596764157,0.2798174652561709,0.04750051856461315,0.672682016179216,0.6606388716034018,0.16958242366594536,0.24107814706947142,0.2620214454437991,0
416,0.3837440365069487,0.32461107654013693,0.133638249325866,0.07571043352001659,0.06782825140012445,0.8564613150798589,0.8419933623729516,0.13593455231052548,0.3903379015180615,0.3301888612512719,0
417,0.3949582298487243,0.33622262361706934,0.13265522691352452,0.06773538044705352,0.05396251975615263,0.8783020997967939,0.8638360803793181,0.13487670519157705,0.4015723011428692,0.34185309346234766,0
420,0.3775399294752126,0.32455299730346404,0.1410392034847542,0.053515868077162417,0.089607965152458,0.8568761667703796,0.8431321302634308,0.14333830690167626,0.38369427039911613,0.32984358946958725,0
421,0.40584111180253063,0.3100497822028625,0.12006222775357808,0.06160547604231487,0.0885708359261564,0.8498236880315286,0.8359531217589713,0.12205436229263307,0.4125750372953149,0.3151942884435806,0
423,0.43549471064094597,0.3101327525409666,0.10202447624974073,0.05787181082762912,0.08048122796100395,0.8616469612113669,0.8476519394316534,0.10370893504793134,0.44268487641164733,0.31525314975178814,0
428,0.4899066583696329,0.36343912051441607,0.12682223605061194,0.001866832607342875,0.001866832607342875,0.9962663347853142,0.9801680149346609,0.12890516967934693,0.4979529055060739,0.36940825959989343,0
430,0.4765940676208255,0.38199543663140423,0.12440365069487658,0.0006222775357809583,0.0,0.9993777224642191,0.9829931549471064,0.12647721550448626,0.4845379557749694,0.3883625511847634,0
432,0.4984837170711471,0.35282306575399297,0.13258245177349098,0.0,0.0,1.0,0.983889234598631,0.13475343271499138,0.506646174733784,0.3586003925512246,0
433,0.5038664177556523,0.3506865795478117,0.12904998962870776,0.0,0.0,1.0,0.9836029869321717,0.13120129904364242,0.5122660508862388,0.35653265007011886,0
