date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
2023-08-24 01:55:41.242797,0.1979072167387715,0.4335481070416483,0.32346141735722955,0.03026221672967124,2.5480906610657207e-05,0.9697123023637181,0.9549167411376493,0.32847315607601907,0.20097360799174177,0.44026553829595727,0
2023-09-25 01:55:47.294318,0.1781515805879547,0.4870415639463536,0.31223463565089776,0.007967576189036936,1.6386696915295342e-05,0.9920160371140477,0.977427780185206,0.31689478464532833,0.18081051977771648,0.49431073269100295,0
2023-10-11 01:55:51.372191,0.16522814606618214,0.4848064381546299,0.3327882933327476,0.0023165938385191365,5.489558859050087e-06,0.9976779166026218,0.9828228775535597,0.3378182770718668,0.16772551422668625,0.4921341253040688,0
2023-10-27 01:55:54.134171,0.11324755363873591,0.4912337634096839,0.3799077631197449,0.0,0.0,1.0,0.9843890801681647,0.3859325248252903,0.11504348831194841,0.4990239868627613,0
2023-11-12 01:55:50.786496,0.13935256190771225,0.4987243813757835,0.3466766849459503,0.00028985979843874264,0.0,0.9997101402015612,0.984753628229446,0.35194203644119676,0.1414690590708301,0.5062990446895343,0
2023-11-28 01:55:55.677952,0.14030483744845146,0.5099890235295612,0.33428194833257424,6.168594957355052e-05,0.0007456742727861548,0.9991926397776403,0.984575809310587,0.33924463634579577,0.14238777712998546,0.517560226301859,0
2023-12-14 01:55:52.306620,0.13781583395381444,0.4369760557690251,0.40935517064589844,0.0,0.0,1.0,0.984147060368738,0.41594918801314323,0.1400358132474408,0.4440149987394159,0
2023-12-30 01:55:51.141391,0.12972402959194212,0.48161394945162883,0.3734865837903848,0.0,0.0,1.0,0.9848245628339557,0.37924174303251584,0.13172298345062092,0.48903527351686327,0
2024-04-04 01:55:18.352022,0.1593450617854277,0.38576036565813576,0.4384850839959347,1.9927861142663556e-05,0.0,0.9999800721388573,0.9835905114394983,0.44579155738738424,0.162000227255104,0.39218828749636897,0
2024-04-20 01:55:09.258289,0.15529979362822188,0.3764199249773228,0.451835678947306,5.743552367333843e-05,0.0,0.9999425644763267,0.9835553975528506,0.45936378230713104,0.157887267244552,0.38269151492464376,0
